current_age,initial_corpus,monthly_invest,annual_expense,inflation_rate,equity_return_expected,final_wealth
46,9115640.237654187,69116.48511478657,1098134.0671351478,0.07146181763817444,0.1152112747569399,0.0
46,9852825.039573574,98187.89002992757,1396423.088411112,0.06764161405168795,0.14462697073601474,47466585.37473223
22,9018125.763855191,46670.662595508744,478160.0770258738,0.061324674989607614,0.1309300567096814,141646656.6793768
29,9564270.67307333,43271.17984237981,2183166.7476244764,0.07401338270869498,0.1564624103279956,0.0
23,7923805.190167845,50546.93712155907,1844679.9079614019,0.06968967737783346,0.15505087378310212,0.0
31,431236.074957152,60440.74836177326,1396658.8463163292,0.04001448223626351,0.08617660498778028,0.0
39,7256594.428335883,131482.36971292767,1294050.2759701917,0.06392778046503708,0.10212357896916599,0.0
41,3690336.548502898,52352.46272532108,1424999.5543200674,0.05094351426929711,0.14841348522774506,0.0
46,7383610.384580704,64673.715212692434,530357.7788383848,0.07301716904887115,0.10694329213220008,56828183.04048429
22,4365691.235923476,76184.3877282555,1292553.4638093777,0.055349089425305954,0.0807682782280429,0.0
46,3401436.999040054,137700.7091848126,1761326.3196126353,0.06372203444970444,0.10935497924643048,0.0
26,1041157.2240733976,134893.88045346405,425242.8968931099,0.0471210134122564,0.13473764350952244,149401935.4500355
40,362361.3107314767,151087.6897420658,2290541.4589991854,0.07096410697294502,0.12724090025750953,0.0
45,8634748.668016016,69185.06688759668,901138.2933335064,0.08090550716217236,0.09273337564244406,0.0
48,2865091.624373031,8202.48840866189,806786.4691509781,0.08082746159974472,0.1474631146711242,0.0
46,3213460.592221358,134737.0113981997,1828835.3926267286,0.08915048253843857,0.12223599785448233,0.0
33,2389853.1170354337,105075.03414732266,1920642.1474200073,0.05120731804218403,0.1365545866449438,0.0
31,9100572.321200965,183320.53418565038,1587391.051311446,0.07323443939032581,0.14008020309757283,0.0
23,7143564.765913243,199057.01332381374,1945530.8455788675,0.07391807034811176,0.14094175091133984,0.0
33,4888919.870580229,19970.415578361724,1467906.7383721615,0.08644422784201895,0.13891614740079522,0.0
42,4194619.263665631,149374.5517654984,1044460.6855178172,0.07853077459068206,0.14743295817057916,0.0
46,8995400.285150543,151476.9327111123,808184.0686192447,0.0642357266186625,0.15062046409941102,395127069.7733947
44,3275682.732792398,136227.032032289,1803701.0594521598,0.05684585033288411,0.10147762095515363,0.0
46,9397650.09850464,111839.19317498272,2264188.0320523884,0.08874476541750964,0.11985216616768125,0.0
31,7021861.645941093,157118.91420889276,681585.6712688493,0.04672299479237029,0.08755280131015408,43880392.50596997
44,4122273.835170817,173843.03131481732,1176394.4679281828,0.05079982812280548,0.10178532421820924,34509459.17000473
41,7195252.952821407,95446.5435769579,831620.3890386153,0.0726877189566712,0.15878385361296182,26701511.556381036
27,1647683.229577536,30455.14468958768,1259971.9033380216,0.07071204477563102,0.14037810533176254,0.0
23,439169.4640604141,123231.51775937583,2185399.7080058833,0.07770260170549981,0.09891951368504555,0.0
36,6396733.92034476,125293.59190161322,1247548.9041360256,0.054411421035060366,0.15486663836039288,0.0
23,9213560.430038702,58521.8669015652,1977982.7421565335,0.04971011898905686,0.1151443281477002,0.0
43,5715451.445932333,75085.29442302829,680420.371829333,0.055046174497558796,0.1105554988106208,14565641.388395758
30,2625796.3442176823,199594.0390176489,1175710.7006464982,0.06157471483642397,0.08464162833956068,30280178.09620325
40,7266521.88940854,124592.69266663879,1146747.641072969,0.04849062324014802,0.12488519913496834,31106616.266322747
26,9960019.15195803,45515.27273615447,1797092.146259311,0.0572352144135992,0.09235906752057947,0.0
27,2363822.3149200804,185687.37103171775,662904.4299486848,0.060125281693425556,0.13054708814745494,159832902.99348742
31,3320001.8371672523,60127.60645934442,1558887.0963087196,0.08422331019406747,0.1342852144001504,0.0
33,3678032.777677501,52199.979063816805,682949.620939861,0.0495269638578331,0.12158239456793032,11657744.283590494
22,3226975.327082994,147511.09259162704,851118.9093506918,0.07402898730750962,0.10661944665021048,0.0
29,4667459.76919992,198374.56203296382,1909601.0287528879,0.056945362208372985,0.12365135422289872,0.0
47,4152276.637838828,176647.13687612832,1355852.3339706066,0.07957271680908667,0.15311548234254607,0.0
47,4480331.220771016,88678.71585012633,640571.3432613208,0.08242526331112665,0.13163326955547122,18090231.251574785
41,8770396.596670762,9860.297524426722,534093.8093201444,0.06885349688870342,0.10607428116259554,0.0
46,3643348.3866237327,148902.66933707666,2297738.3821707387,0.05648722369521009,0.15261484037991793,0.0
24,9615526.386865584,104264.80677080587,1002863.4198154694,0.04797249813359902,0.1364428273655432,29222126.156928007
45,6740841.3021118175,82406.75977527777,2034319.1915762534,0.057081213649068915,0.11097508290803097,0.0
41,9929563.718395494,54010.85889630056,1448237.724639375,0.06220281408148197,0.09961466121478324,0.0
41,6398028.353928102,44816.99908608792,2391473.0802896107,0.07955069839913048,0.1136127144201618,0.0
42,1112435.7935309936,44696.09512632308,906476.8409629094,0.0674282068395251,0.12487425721885713,0.0
25,8631853.771575877,88562.54533898042,2246312.5981506268,0.04019449777133176,0.11038160999894756,0.0
46,8221193.918311043,136941.65448620514,1240212.0368359424,0.06745245164157118,0.11376875601329592,0.0
40,3454864.3428100776,89927.88519795059,883674.8696686015,0.0833518303586164,0.14406288286339924,0.0
28,4431934.178292211,189213.8119249835,2052311.478898921,0.07251012953312666,0.13600396849551002,0.0
24,7758893.932247056,91262.93101136215,304009.37831395655,0.06305984057318605,0.156254624931234,611592198.6252153
27,4634982.629701515,38202.15641145186,1206247.0895583145,0.0741327833941342,0.08729335835878767,0.0
27,2360309.6895770123,83025.52743742071,907257.4743520803,0.042822896217714214,0.12783841130768042,0.0
45,4656465.915632787,166988.59284354388,1096597.352893733,0.0853937868001926,0.15845560817424054,0.0
48,5501169.99403792,66502.14175990857,1291875.5318392983,0.04113008335749728,0.10399978551210662,0.0
26,1339188.2300182001,187361.10359417982,886946.913981105,0.05172906662401944,0.15857046912803258,117092007.94062632
38,3722029.3296410684,143680.27128779003,1160199.4337015394,0.06858484901432282,0.14379975808582546,56699193.63234013
28,5220740.667061284,184624.41603913764,948506.820431746,0.05994516080154575,0.14749482414646778,520292208.7953974
26,6710287.963628241,39806.386390574226,1827384.113773979,0.06739374082497948,0.08926015488285914,0.0
48,5194586.838397946,177620.7115338183,1714547.969966526,0.06842222771414203,0.10398573455243447,0.0
44,3879458.2461073766,106302.37475093879,1106095.2988363968,0.0693169888720301,0.09083435105520027,0.0
30,132873.83675907936,70426.02859446048,1972980.9030426643,0.05480516616223961,0.09391647566056614,0.0
32,5935740.42963626,92870.17307978326,1965041.2061773038,0.06121933568087991,0.14327423115290128,0.0
36,8080677.673765575,53189.62218046396,1139838.2575353663,0.05908129742194933,0.13667764571366853,0.0
25,8558593.643642014,146783.34266519436,2357954.271796507,0.06929701758478331,0.1284895164897844,0.0
26,751406.2756049769,169952.0721805588,905286.3703179755,0.06375144031063568,0.15743173008110145,110654786.13424104
38,2804363.251953084,189971.0913270736,1752900.6232137296,0.05478184911843625,0.12686769283300492,0.0
25,8611801.991472984,195495.909287145,1157790.7938382765,0.061777177076278056,0.09903638121416766,162042627.47532645
25,4650847.596683838,186319.30113803843,1245527.981435971,0.05396298512458123,0.14593362738249893,91801960.41965203
41,2007075.882011406,192845.86573679838,1605822.9887021296,0.05871340268112098,0.11800017760474671,0.0
32,7494087.128961414,11176.008742164393,1176497.1863381965,0.04475373953506014,0.12054221984237617,0.0
33,1949208.3963950647,46437.00273453162,693012.4041090119,0.06187864957470108,0.08023114012685857,0.0
23,2796242.075001692,125744.59829591983,592083.525088034,0.0834030702099166,0.15970317906289722,122671930.89915703
25,1402413.3438866413,69930.38781595812,1659415.4664046196,0.06230828273577524,0.11229321774496197,0.0
31,3290817.3972524996,56215.21779945649,1607935.859541499,0.06216601484302567,0.12273032625346952,0.0
47,9965938.17522185,129573.05275096005,411971.2870834156,0.0684766042961359,0.10702626699965588,120858908.70002137
41,3901802.689287732,19222.74042471184,476124.4171151149,0.05779456377528419,0.15585794243930984,0.0
32,1588052.9632761695,183254.9618338971,313454.6230363924,0.08966697166346908,0.11999347767547813,215852803.3369319
39,3005708.7049064036,194815.87070244912,1525153.999261654,0.07891597006733718,0.1041521226540228,0.0
40,9552146.861847049,146769.17645837314,1054109.8590124976,0.07423760115324934,0.13483584905455256,11615332.969610415
36,4881036.923552766,61206.80902113021,1836550.3872666152,0.08771967273741696,0.11148803662175419,0.0
40,1614036.9779219297,19214.0286165226,950636.1316083033,0.06059869087323888,0.09490682930162932,0.0
35,4970098.483636157,11856.341864657074,1818779.193864063,0.06376012457538309,0.08285235170120317,0.0
37,7711245.251838239,103839.26758336702,2166107.5277544092,0.0808349115904543,0.14154429812561042,0.0
42,1442647.0284810695,6862.559979256433,361616.76215330826,0.07142294448555137,0.09478692919097495,0.0
39,3787039.7615275844,183237.72858616358,1483797.57739344,0.056995077201413724,0.13175864697314071,0.0
26,1284618.4004876942,185846.9854008961,658902.4376059512,0.08800072695705503,0.12074773135634662,84828220.62815394
42,6141176.774982909,93099.54721104489,1124922.4376257078,0.06953732319915817,0.08383838550968131,0.0
35,3242026.461605831,50602.359586851264,1654358.8529177287,0.04626303925174346,0.1351764120034802,0.0
37,3529196.191996989,122162.92633077492,2252194.1503415126,0.05742790846758217,0.10566787361752572,0.0
30,1157073.8795599171,27085.986203615816,895657.1548880689,0.06700635443437185,0.1252789070134661,0.0
49,4281252.718904594,149526.6806657705,790130.163983538,0.0792966330178122,0.09230629399452284,33204015.007542033
48,906321.075152885,135317.2143289927,1050716.024937901,0.0685146016308558,0.13932469638651498,0.0
34,9681752.012733966,169331.91378268736,779473.547699197,0.06094478715778419,0.1263410736828081,227659291.90333503
23,7329362.73364612,11719.449070507017,1109393.1163977499,0.07644123763402992,0.15451708784478468,0.0
31,9438547.655569699,73303.00399967056,1369786.2265145937,0.07963179449267846,0.10894007924767897,0.0
45,1690193.8440815276,52614.29623596098,2163154.7368134726,0.08626359084547303,0.13931907041404518,0.0
27,3138138.834063502,172151.93834315275,854112.4124958758,0.08360706383967038,0.09993631451318086,0.0
25,6416651.214284445,56248.89788604054,1939015.4581819603,0.0613349088260567,0.1390315539185483,0.0
34,8937933.800981704,192515.04049917133,1027244.6716594711,0.0675512454750084,0.12832986832465082,115144746.93484129
36,2007293.1921754451,82311.45943921345,1438059.3235752792,0.07898249926978265,0.08103421653810848,0.0
43,975152.2064305516,133623.80590929245,2337157.385839496,0.07750585639117732,0.13661896330505147,0.0
23,5072508.942338159,141167.43866839423,1997091.2615704797,0.06147259520006165,0.12297239061370141,0.0
25,8472623.138517769,116438.63929065171,2318492.95903581,0.070103669123771,0.10018697886604913,0.0
31,9758254.678127496,50457.82584872495,2231366.1619217917,0.048261058569810694,0.11789088311716336,0.0
32,9113420.883099733,146135.78857905572,1659847.1753609322,0.07749579941089049,0.1547808304591192,0.0
26,5922991.09536156,14758.766168529914,429930.0315755774,0.045540567968471904,0.122376485933838,0.0
43,3180276.426918203,41658.428061351646,469856.9642943137,0.08536760854851842,0.1083431108944028,0.0
46,7613578.825268491,90297.08028225042,1384699.8264998686,0.04758327219964722,0.13609584673911437,0.0
36,3573474.6039447635,39408.94825585956,1664286.9463040337,0.06457639524018992,0.10529630637439143,0.0
30,9181156.563299775,80174.54547179522,1756545.250270399,0.04863420260443696,0.10371428388333037,0.0
39,1757427.1408470792,59626.014282374716,2323888.7914902205,0.0706154352133738,0.13862428864811407,0.0
26,1846971.712414656,179677.72529124987,1019413.142136489,0.07802684512305078,0.14470922518704366,7697603.80935421
30,498563.96701152273,27917.50182483293,2374810.7366785705,0.06399859004403147,0.10425012461695221,0.0
35,5663703.351974936,41157.106149670915,2330357.1275182134,0.054211878647973166,0.08467288381666152,0.0
39,951697.8512643141,49022.228976221064,656702.8364874921,0.0694716046032092,0.11705483743230202,0.0
41,6594896.492618673,8231.7102341597,2117871.1099518733,0.051220619460024035,0.12107763406116595,0.0
44,8547300.62056344,178706.57427360548,762766.0358671511,0.07790524656154794,0.133974193516385,154039545.75446904
36,6498602.159518945,108488.71487726261,1191789.714419212,0.06710684581849953,0.11339694324450252,0.0
35,4008232.9853154025,101003.3335050855,1176451.543535727,0.05951171677734537,0.1346892867532687,0.0
44,9429474.585108722,94352.29522529885,1965697.930616515,0.07262823315816921,0.09434251362114615,0.0
26,9387255.58811816,164578.69218774023,1433575.2072285463,0.05044993965672269,0.08793457673315977,0.0
31,7628283.945868938,188370.57103942166,1157306.7934785578,0.053869785831723076,0.08722541089713373,213583761.92846915
23,464481.9974920977,70694.5750201342,1579745.2273743541,0.049947309883957736,0.13448753537467267,0.0
24,9870810.541653415,155627.68257063944,1956824.398124539,0.0709275337148427,0.08286498642289222,0.0
37,7521568.879709553,39479.80239215851,1000787.1112212945,0.07761149852138674,0.13210030134893608,0.0
34,1601266.8108301226,50475.515698614036,734677.724594132,0.07733321530340273,0.12666540733776638,0.0
37,4195094.324440747,15862.543078457073,1248119.957544254,0.061512717525840144,0.0850568490919714,0.0
32,5232783.000309445,143901.7092544129,961946.646092969,0.0555304551952747,0.14775759683130707,188539114.01163626
25,4855619.848585787,193940.64872558828,2386476.7913802504,0.04043148946652018,0.08821137667247925,0.0
43,434726.2187917528,82096.74204103694,1084850.8824529895,0.08420386099630553,0.147549057593276,0.0
47,7632226.288576694,159866.64237658272,1555311.0696603307,0.05755782228863218,0.12818380830032716,47221145.25697847
45,5277021.073898439,33834.88027323883,2220660.2176048914,0.06462224825910562,0.1458339757871539,0.0
47,7739825.599846662,81733.05273449361,2269228.7765093446,0.08402470125274543,0.11130073828016035,0.0
22,3746236.1987012676,74483.95499334365,1181665.7952770991,0.06654245735689515,0.11192785208856737,0.0
39,1500310.8654645113,82081.94935712723,326969.8700929051,0.0478750037673661,0.09807921225300976,46060503.09275764
40,5944764.8902499555,69457.90219377837,613431.0155373001,0.04790035890318242,0.11277565457984023,60700509.35131166
31,6699870.440867439,107466.6463232005,1506573.076151222,0.04455044950413168,0.14935963615973308,0.0
47,5895003.43886513,22940.729992212106,652510.5811966641,0.08524387324516719,0.1524259659883473,0.0
26,4443656.118945411,159898.31986948,2264388.650763166,0.08453521250659027,0.12015896931741038,0.0
40,831484.7406386252,112439.59768052785,1516083.2158571251,0.05580990727349727,0.1559124303728282,0.0
28,8704239.187293885,165592.3650269508,2038821.042763783,0.08724946674877176,0.09025389214772007,0.0
44,6133748.123810486,50277.51030124409,550555.9214489444,0.06488241344261499,0.0834535052290897,0.0
41,5028170.555706633,184483.51066749825,415281.0778846629,0.05947161887985369,0.13564190333282725,348618268.6275696
43,4283727.972178403,33783.95729030145,717481.1452549708,0.06071216057043824,0.14897862644902948,0.0
34,4139905.1060689706,29225.509362389148,872438.7542020963,0.0506694428432524,0.14668837981624006,0.0
31,589081.078051779,93794.6156289638,1127536.0655664185,0.05174066849998887,0.11499194134582402,0.0
25,7503344.85192864,118758.28850116098,1887270.2671647046,0.0401460996708504,0.14791900191583235,0.0
43,5307090.359570106,194390.6018196254,369408.76372331247,0.07997303531771208,0.10042855098091046,249007896.6733904
48,3759027.4675053456,84941.20724355814,961771.6470082004,0.04638472947653394,0.08303222470624805,0.0
34,2991833.353630854,93404.70334896668,373537.0875093536,0.08385725659882509,0.1515861825382877,187559341.1268628
44,5247969.139437339,144978.9590970294,355561.12149803754,0.04218064806900453,0.14815722321442684,134967885.28060058
46,6048670.593656371,129142.54533110904,1816766.6790646955,0.06931604344031604,0.09120088635511475,0.0
40,2480517.3389235428,126754.57363719775,971286.6920570272,0.0772596600762904,0.14889946414469396,0.0
47,8312653.48139163,64731.8531421545,1639450.9732660372,0.08741704230043909,0.09252537695695477,0.0
31,9841490.922030346,49912.00164422468,1556227.1932658441,0.08708102793361573,0.15867116290639574,0.0
29,2803367.793710613,179366.58399847202,1902709.586109478,0.0474927914953317,0.11048533659171053,0.0
36,1846896.530641998,89468.06487606755,1216281.3551034017,0.0808829715896337,0.14149422515682872,0.0
33,2441836.25845788,159321.19189681616,385388.0509736071,0.07089833206691351,0.13375668906288657,536495206.243645
36,4954500.33360906,46538.0104755785,543836.3333759087,0.05866538840353768,0.09095168724500356,0.0
26,8348039.001519454,157024.41756584818,431220.1714143378,0.043659148857949394,0.11171958122229647,141599042.89470485
42,7754829.750556501,108976.57559630435,1822012.9081679229,0.06424144267592685,0.1563653486466169,0.0
34,9299972.621760385,163754.83146016425,1807289.804915363,0.04637718390691359,0.08633730445314988,0.0
44,2433930.7701133955,127049.10451717429,943675.7372910625,0.05283152015080381,0.12291640908536934,20188142.078478217
45,492506.7391403122,135717.17627199204,914389.9945214515,0.046593775066880734,0.14622206727229192,76999598.72650646
30,5659490.829121478,183339.6763929963,2163603.0121796485,0.07275530231345831,0.11227198181701427,0.0
29,6376511.370178395,104850.76312800695,687849.8605297084,0.05957763753763808,0.11955283969620259,54693428.834607296
41,4049144.074225046,15818.62586191067,832514.0675202009,0.07678314797816302,0.08193355527038079,0.0
47,3355222.7223023726,179664.38146270422,1834352.8875999858,0.06539858070612187,0.09978595498857347,0.0
23,5913485.0392913865,55527.10792344129,2170640.8829334453,0.060346813884634636,0.13317704337019207,0.0
43,2836502.0986217307,40245.41889589769,397455.2905200502,0.0816012714335057,0.09118451994777077,0.0
31,5096585.377281832,176652.96091319344,993747.2663402768,0.07188027048517703,0.13897202093334632,279330338.81855696
32,3491099.911727795,66405.511137833,690374.8047310452,0.07996546002923144,0.13197139576439412,0.0
36,7067320.846116384,171625.74991135253,421863.03839973494,0.04257740837534999,0.13595183094143065,174131484.3263852
28,7520258.0130130425,118118.87879161938,1623194.5347655034,0.057077362360198385,0.08874258688817838,0.0
42,9627839.627979431,86203.14182052642,1303207.238479784,0.08801351475758071,0.08345736115900752,0.0
24,8629936.982788911,111450.63786778257,1084357.7186486279,0.06987692344325741,0.129490889378564,0.0
33,1209831.86882482,7423.962736317798,313717.2154093334,0.04192904962105182,0.12116153132761903,0.0
25,4604526.1368883895,133873.8012787695,962653.5725540968,0.07029673194626797,0.11411027338165464,0.0
29,9584222.908059211,198318.97927131705,2133537.300744093,0.08210180311663953,0.13207238821307515,0.0
29,1181351.6174023945,125298.43092120615,421489.03238418413,0.04574336097607123,0.08628506586313357,72522884.11888006
25,8921525.309753804,59914.840447495684,823100.9843503834,0.06159660141316639,0.09151943725916442,0.0
29,1984432.4432982462,72138.24379473407,787306.7031723476,0.08353517185061102,0.11281664692388718,0.0
43,5207153.49839324,137402.50357301225,1464654.259116179,0.06732088788795222,0.12067661912303765,0.0
22,8064801.832248929,111645.64895308088,1707163.9322480522,0.059916351727255596,0.13130539584528972,0.0
25,1887520.088184337,160342.7800867862,818603.015660642,0.05063680383512023,0.1172803475315072,63772670.897281185
41,1581692.2185894316,133788.29698474833,1380247.2145121272,0.05920170895173703,0.14092986253999124,0.0
30,5657287.576624745,15595.302220035142,966875.5488519494,0.05723530073515453,0.11120703492437349,0.0
25,6418725.741725817,125908.43834253683,1782724.4146566445,0.07732482908456434,0.11279538284685628,0.0
40,5532224.552181875,81116.1154849991,1046933.737296357,0.07069040895881483,0.1531402175877153,0.0
26,2182545.544555269,109605.64999745395,484096.6680016904,0.050439069843249175,0.11600174489717513,183888567.60618386
23,5478437.093343722,96255.29153053046,761687.1253126111,0.04258885923762596,0.1457217856842585,300505701.21143544
24,2548079.5069291745,40588.17863061212,515238.27198578266,0.0503802174903621,0.12120194862213501,0.0
37,6499826.1750594685,84785.83005361372,2040860.942854754,0.040646832660847454,0.10601532825564794,0.0
47,4813513.403708009,110320.96540290471,1158784.3181304024,0.054082943849029105,0.15047050456144345,0.0
31,5333474.489821163,30056.921583669682,2199553.229001962,0.06426100289237742,0.15053127329583954,0.0
25,4295569.194216255,159389.1060196069,2135275.8132207817,0.07964321459458637,0.09258619158822143,0.0
33,905613.494193089,144165.78264422622,1976533.3849703462,0.08233749991919581,0.08248335803479857,0.0
38,7959365.920784507,151568.54201722186,1851219.050199318,0.0476533271032349,0.13525241771013324,0.0
31,907635.6892682066,174995.72979572156,1145040.3823516914,0.05752410291791848,0.14487165505857713,6010743.076434232
39,2081189.48637629,154958.80639853945,905788.1561723686,0.07937186093547798,0.1256381689813211,0.0
23,8111362.229497614,171364.85128660937,886988.1346386747,0.05758636890748298,0.09034897292435526,19004486.185337808
44,3989723.894141513,24676.90884916677,1373996.448941526,0.06367821788455993,0.1126588828596699,0.0
45,9815142.477126185,51312.94820523668,610558.2264264538,0.08475355955333819,0.10082736666097493,26558106.83832099
25,6134669.339961742,79573.49760718748,1191122.6778481023,0.06479540861345029,0.106162859629782,0.0
29,9876082.896944212,170629.26671927018,2172724.9976508864,0.0551127147817102,0.11524847260409529,0.0
45,1553537.10709125,34910.286838531625,1491130.9242752036,0.050865216941814666,0.0842118735756932,0.0
28,4111921.1449034177,57215.66570757048,922281.4646975572,0.04594676208411686,0.1051611239031192,0.0
45,3825905.967588458,152663.0820940339,919295.0160823974,0.04797156902911538,0.1268710226172453,82661310.8613494
39,6532589.989716237,12238.405234968184,641319.6709800898,0.06826746764269512,0.09509614212994202,0.0
49,305048.37679878797,158673.34336318535,1136932.8660775204,0.08775388418230008,0.12051163955364372,0.0
42,3337814.526240888,45822.98399008116,2021136.6094923597,0.06703538991930794,0.11515778521572917,0.0
23,2697722.934027025,84938.72097638164,1023120.3071860741,0.06567915643311933,0.1073296109454865,0.0
48,7721100.1537671015,146758.75837247176,948145.6603469449,0.07765667623070463,0.10677860779719442,21537680.385076262
38,5007893.405571441,152622.13699172976,639455.6465900452,0.05739240306271433,0.15369891447033815,181275888.25923246
40,5498827.771470532,23029.855916973385,2188384.199015688,0.08675263284158241,0.1492732145979283,0.0
33,2447669.351239894,119186.86337186494,2174806.0291808085,0.06688589902337844,0.08633540870842123,0.0
34,3986778.026355078,77390.67116034248,2134866.175346551,0.0624798698360086,0.15332066780135234,0.0
49,4137403.0201685727,120747.0065838416,825543.6199814177,0.06821215325015509,0.15221524301733008,15954113.191531608
47,4486080.561963865,22080.473824579767,703029.1846314652,0.07311023849066134,0.11302528757760319,0.0
49,4407142.545380621,88797.23937694386,1702411.0616673746,0.06738205395882363,0.12491304250769689,0.0
45,7993992.226409849,39465.9076614185,825720.556611696,0.07270640202630516,0.12753591904145542,0.0
42,932433.1582314611,153019.71383349522,617866.4945326615,0.08460244413194143,0.10327956314619709,16123745.394838786
24,1274791.8442245505,65435.25440890865,1128565.2051690388,0.08659550036955571,0.12207719889368564,0.0
28,8892327.54173188,35595.222698076075,769786.1564324759,0.059800787155496325,0.08255424257377206,0.0
38,1228641.9668446127,182973.17694998079,2182352.898599158,0.07894581124239963,0.12509661432100277,0.0
49,9117269.308536373,23474.67912748469,2385464.5681909723,0.08691993349494453,0.10747350822536017,0.0
42,7096736.161875143,51437.80606327471,344182.71002377896,0.04097807060960335,0.1017665686157215,41672307.47202562
42,4389866.75805353,154205.652272279,2090902.565347006,0.05345586157968558,0.10128766723624445,0.0
31,6300528.605640832,114191.45289288601,1423755.8550229252,0.05950675893156923,0.10959249919065053,0.0
27,3992253.770741688,171904.25495134224,835016.850022169,0.07492725919086188,0.1022486428072819,101476808.54767713
23,6979940.148757932,75245.09455167675,1091657.3576364713,0.08597932719970242,0.14360271611252462,0.0
30,6942424.929676214,18253.800465738743,1603172.233985522,0.06390132055719516,0.1001182453176154,0.0
34,282013.7294062289,36246.65542683048,1468013.035605925,0.057634515871173866,0.1479421010778976,0.0
22,2492822.313376802,105916.7404352066,2222777.731088572,0.06382507571563695,0.09888814512028828,0.0
32,9039784.508917624,90353.93236700576,1761911.850869042,0.04590802016671864,0.08141350775453167,0.0
48,3329959.244988734,197553.86771273674,1151757.457789043,0.08244673724849896,0.08168629301389814,0.0
41,7192443.564821125,124933.8748444022,2355610.132178343,0.06943741454621456,0.12851910443077547,0.0
32,759663.5302817016,180867.45704276668,1270670.00985362,0.05738557296790375,0.1032308084239555,0.0
39,7048343.789118221,168803.7723965639,2136489.3662801776,0.07958693620802745,0.15974893669923287,0.0
26,172887.19787680483,61735.60442942946,1507087.7487078877,0.04830575304528751,0.12050160265262624,0.0
27,8640851.356524989,40728.45425093615,1301944.1689546562,0.04593952987116647,0.08178234351163095,0.0
39,4010857.372289071,51597.03858645257,784930.1023456992,0.07189528829349259,0.09424578374953349,0.0
44,1468431.4160864088,187436.64251229764,347469.9782690738,0.048170685833625826,0.15135914542025752,747531224.9190011
42,2208509.6900483724,158524.23240325446,2092052.2258592655,0.08088410800690152,0.10577909907653335,0.0
39,5924728.665054778,125050.2432082222,1192897.3955328057,0.04792022670736868,0.12233139434385243,0.0
31,4251994.046363784,159239.8140565342,783235.9203189531,0.0725461577710945,0.09233253503742749,24553237.72671827
49,509869.4561865763,29531.498359413432,371683.74109518994,0.0617940120478946,0.13967341954483806,0.0
35,2269350.8711323338,29984.50330581734,1450052.6281839765,0.06363727999672841,0.1493852186128718,0.0
38,7420278.093377578,31530.66508064155,2159691.6979843695,0.044093381161100814,0.1374615875121373,0.0
33,9904263.06801083,48788.26074298239,440866.0035640872,0.07666233923074633,0.10101204026462327,73557329.2843766
32,2659975.5558947497,124279.5831541404,1088894.0437256629,0.06646625401738815,0.11751614725856344,0.0
47,9988385.143446278,119404.06438925679,855238.2916523558,0.05872346951397363,0.08742219713543245,64387780.336661324
33,1703292.7474790285,185431.3657102278,1009493.1931280554,0.0766419039006328,0.1124338809951179,6551500.75879588
33,5749676.280801781,27046.503812297582,458496.96362497885,0.04857914528793962,0.09932034413450569,0.0
47,810259.4124382508,135203.36796644234,1572136.9515092701,0.08754384711371822,0.10998001165759022,0.0
48,243496.1843192629,194580.65812239924,1457418.1904912738,0.07398872242633692,0.15531194347032545,0.0
22,9364734.202722425,171947.5439447779,1105472.0949393772,0.08628561861169161,0.15553820224153717,147324338.18007517
48,3974322.163683933,81147.12487667995,434663.5275922422,0.0644109786905239,0.15421415868965352,119178530.49371487
45,322589.62061197124,184033.79174816914,2199613.573035986,0.07687169489147494,0.11880289168949895,0.0
49,3952183.32920571,33439.74150591316,1453725.815153091,0.054355032329346936,0.15897157291275807,0.0
28,6646983.1895144135,162939.11910435904,1632979.7616597328,0.0818746113102045,0.1057166991370885,0.0
38,9156961.008442285,181138.68143023376,1049719.0619851975,0.08183479094981229,0.09712190015137039,55431020.546072625
30,1083974.2440051876,42760.568387949366,1703693.4263878495,0.06947748546212965,0.11775457983550558,0.0
25,591345.4676880293,126382.35376337274,1752394.9197267562,0.08847366406977442,0.11388889977464872,0.0
27,7204665.915285353,189190.81539725672,1017424.6157451727,0.08677251594719855,0.13367515379905473,94873036.94508038
43,392409.9469748204,62650.61248783946,960937.3311050148,0.0839336208946404,0.0905726168404716,0.0
39,857975.5333773184,131974.84933853912,1679218.8853147407,0.08829499165008041,0.13190834356099534,0.0
27,6079873.363064811,102291.83550666778,1438277.3178427382,0.041525228709571135,0.1280856395201168,0.0
40,1726279.7384375164,79879.87645049093,1931805.7701741261,0.057616333884069934,0.12295008290947647,0.0
41,7653071.188963604,14261.148614182976,1919481.4585263573,0.07987933916545426,0.11472473811775871,0.0
38,432604.16709432466,67341.96720270904,488546.2925294046,0.07600030814630412,0.09926366492691653,0.0
30,300770.63037083746,147858.271889437,2378520.9094683104,0.07623081024224927,0.08949063997711261,0.0
28,7249200.119693551,123851.32017712542,636399.0512811665,0.04441418377694662,0.0836624190118829,157184038.72561187
44,5395747.377860004,34830.13978358767,1085101.8013283208,0.08348084924274302,0.12424620941921535,0.0
30,8775398.933978716,19347.638940685036,1292929.8261276577,0.08667061337693624,0.15267210571789808,0.0
25,8676223.31340667,21310.83370055371,439735.3062374816,0.053017043458222314,0.10153300056920674,10678205.988996726
35,693459.8868116908,70744.18328069727,505303.65103086724,0.07635293431146489,0.132637255646293,0.0
